MolecularWeight,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,AromaticRings,Toxicity
306.55037725676846,2.3568036293663903,72.11759756940488,2,2,5,2,1
319.08278765313605,-0.1643695001996779,32.1231809427766,1,2,14,3,1
372.21337716337126,2.3791003760548586,57.82914025930302,3,5,5,1,1
302.1251378336523,1.250415914498862,99.5699101453004,0,4,8,1,1
475.5756125573521,3.8730854133402426,122.8191609286765,0,4,4,1,1
260.53926977804963,1.6756895881066978,67.41695742024348,0,5,9,1,1
331.3128355838641,2.32485112630713,102.69465062948295,1,6,7,3,1
306.0268941725825,1.5466632378933949,22.57819788237598,2,5,7,3,1
494.6977884353733,5.108277027779997,99.78353723340834,0,4,5,1,1
369.65547765115747,2.0181358508231324,55.88154755817557,1,2,5,1,1
453.18445394686347,5.248835565218803,89.22036850123911,0,6,4,2,1
201.4439626963028,3.7212276431774,72.56742745280872,0,2,6,1,1
376.7050265869259,3.2231000910030794,119.61242029351502,2,4,5,3,1
438.9630795623437,3.0530997209762796,53.76693054980245,1,4,3,1,1
358.2283989275424,3.0906959473243774,98.82818892685493,2,9,2,3,1
456.54803750653514,-0.391508869018415,71.614776101104,2,3,5,0,1
298.2711549899628,2.081674908773865,75.25083565971009,1,4,1,1,1
490.934744018558,3.7677369567764822,74.48438320522371,1,6,7,3,1
579.889812361925,2.426654224788842,54.62980686517661,1,1,3,1,1
313.7161439560341,0.3922152297946373,79.57703102279986,1,6,1,1,1
305.4497478599228,2.421393324133796,78.12055333634535,0,5,3,1,1
495.3384477117701,5.056158274383237,87.23720745220189,3,6,2,0,1
507.95721457307127,4.370337573302079,82.53515437078588,0,4,5,1,1
297.71399728467316,2.4069939859509524,103.93983648836709,2,3,0,4,1
307.98131829041426,3.92717391558713,107.70525848142105,1,4,3,1,1
321.82153911394926,1.9502394694479221,48.48130034516596,5,6,5,1,1
215.55494889657228,-0.05580738024007825,106.06317501772313,1,3,3,1,1
258.1348053515802,1.1133010178056684,44.409907186704366,2,3,2,2,1
249.5859233247932,4.844333152762297,97.63567664413205,1,6,3,2,1
273.2202434895872,2.0890103772560438,98.59216354108607,1,4,6,1,1
346.5315112613219,2.134924030937473,22.66049325012488,1,1,1,2,1
373.4214732536521,2.0502427055876793,82.78937739588228,1,5,2,1,1
505.0500492814077,5.35620488435951,65.94511659919053,1,1,2,0,1
250.1645959261209,4.938938373043095,57.237042261938754,0,4,4,1,1
448.43223984765837,5.828170350172201,120.52556992097016,1,5,4,2,1
328.6011155774491,2.261432184399923,60.38962578087743,1,6,7,2,1
345.0536290347567,2.9434367331206426,55.80869212645851,2,1,5,1,1
417.4819492166604,0.22503617586881308,82.2708482001528,0,4,10,1,1
237.72779784377013,4.715401639177411,100.5676923889525,2,4,2,0,1
388.24097461840506,0.7483306730980974,75.75054241969619,2,5,5,0,1
366.6452208213056,2.8251633456439436,114.99111637007756,1,3,4,0,1
399.2451264008149,0.8540462085507339,95.92926985892271,1,2,4,2,1
378.9168643907818,1.616699759891956,14.653660408057092,3,5,6,2,1
595.5300139910894,1.2441063534254495,64.11599109478975,3,7,7,1,1
286.2260015748684,1.5881871089862731,63.144737019449025,1,3,3,1,1
296.9003044998182,1.691315945276532,94.38082860288267,2,5,5,1,1
287.68594735752356,1.6775968076123844,1.2554883087766484,0,3,1,2,1
294.4522880839745,3.750000867670461,156.47029126153166,3,1,3,0,1
286.26128726934826,0.84270581040622,95.9307828468263,1,11,1,4,1
468.9016531107552,2.8308121405208,84.46630411753074,2,4,8,0,1
492.0504247989855,4.326938728458337,115.44703149257438,0,6,2,1,1
292.9253706250524,1.730205453229906,150.30962158437876,1,3,3,0,1
266.7644426895771,1.4231216638785973,106.1223993376521,1,4,5,1,1
397.1415556386404,2.1542130622296236,108.4643928941486,2,8,8,2,1
294.7776955719029,4.269587812541065,83.92070073393147,1,5,1,0,1
413.2931817755511,2.7911614464300367,75.75422739899155,1,2,6,0,1
370.29230208512996,1.7031785580886023,65.72613667985297,3,7,4,2,1
198.4255885002768,3.2258149767820594,55.216640248563735,2,4,2,0,1
504.75052013300615,0.8465617752453651,59.389577009015085,1,1,3,1,1
529.5877673095522,3.522039265664422,39.483321069710506,3,10,6,2,1
288.72113095156135,3.1129109615526516,77.7238564794493,2,5,4,2,1
311.2298440064016,2.038287293291674,29.45997268320839,0,2,4,2,1
378.5865390724905,1.2421213023291535,85.72749572431132,0,3,4,1,1
383.4456789987025,1.169978616574814,78.91008175872975,1,2,9,2,1
415.85442726728303,3.3022260045188654,84.40805895160064,1,2,0,3,1
551.020453876635,4.343470753733593,64.33605289940023,1,2,2,2,1
332.30527725059505,1.5440383794568078,172.3058111054151,1,5,6,4,1
270.17027554615464,3.1875800553272264,120.80347700540939,1,5,3,0,1
212.0680771985473,-0.6305405279031033,42.66372499745832,1,7,3,2,1
276.9069960058081,1.6230734040142005,86.98604262280695,3,5,7,0,1
346.6873027126203,2.4534116006936473,61.75981571188029,1,4,5,1,1
529.4557863517788,1.1354748745272496,49.56560819877758,2,5,2,2,1
298.23887009638287,1.095240437815606,39.79783786628195,0,3,8,1,1
372.37879516388983,1.4983306652966708,92.96650072277762,0,4,4,3,1
348.3577103927248,2.9382890924895597,59.558592947912786,0,4,6,1,1
468.8393273448084,2.219006472390438,109.03478072075612,3,6,4,2,1
602.6932425873622,-0.8573468499874579,109.81346643591317,2,2,4,3,1
296.91312270796794,-0.681050228952599,121.21743155634348,1,4,3,3,1
301.05605574817776,1.5897022332142368,54.42839701777689,0,4,5,0,1
454.4160877069072,3.186529879080328,94.26096832076031,0,4,6,2,1
418.1891489626311,-1.621257264087852,98.97362649926902,2,5,6,0,1
534.6707325736033,1.750404735772554,65.77465474688105,2,2,5,1,1
408.3928185325964,1.7106282152238683,56.846841278213745,0,6,6,3,1
314.070790921294,4.582506667312671,128.28561997327918,2,3,2,1,1
409.06548306923094,1.9224672824307045,86.82487627196161,2,3,5,3,1
460.8703580582908,3.074483477111393,99.07903252135213,1,1,5,1,1
432.0482181197364,2.711885710131195,55.33771964516218,1,3,4,2,1
400.72740311072977,-0.6958497197108011,43.421466004334185,2,3,5,4,1
456.6674689589154,3.652310824947606,62.91650676523669,3,3,1,1,1
466.92955904456727,2.823094758184432,76.27935837830009,3,5,11,0,1
488.2158991037527,3.2624029595118844,48.07339979547953,2,5,4,2,1
414.87098875896424,8.389356559654491,79.7046557404885,2,9,4,0,1
333.28819196831455,-0.6261694092478827,29.344844357945,2,6,4,1,1
364.6713686433323,5.087044974641662,46.39857732590384,2,3,7,1,1
470.65089665083565,2.0688287208994667,100.12733744830625,4,6,3,0,1
268.30643290127637,2.930993356604514,98.11371560833683,0,4,3,4,1
386.8673308872901,2.4317316320481366,68.243697038394,1,3,5,3,1
310.6661187672639,1.8636454999029346,49.46707072769141,1,4,2,1,1
352.8744822934818,1.6452506076418618,49.17789345421967,0,10,4,1,1
477.84518626072986,2.994263103359514,68.80195262176058,1,3,6,2,1
369.10990680199035,0.22423945499248132,99.33555474935875,3,4,3,1,1
354.64365481561487,3.625868751282648,107.84737074032974,2,3,4,3,1
214.0143859020081,1.8757083926721192,65.10404793554093,0,7,2,3,1
424.62535660272204,0.8048959914394633,45.39522722045648,3,4,5,2,1
414.54841811410756,1.8249807130062794,88.03530913599,3,5,3,0,1
566.3254723305461,4.3857238252938595,55.29395088122452,1,4,2,1,1
319.2221765046999,1.6969973694756653,64.45242083416393,4,3,6,2,1
371.9150327663939,3.0376804273144304,119.75828271311113,1,1,3,2,1
374.9383683710755,1.4035655864267902,104.81346285697305,3,4,4,4,1
507.7453279763474,3.6368827748854295,84.73922936754354,2,1,2,5,1
340.4704467613048,3.528261608185306,41.84242996661831,3,3,5,0,1
377.9021525770339,5.272913249944617,86.34189702411976,1,8,4,0,1
410.78965097165394,2.2366540817511766,111.87971872362579,1,3,7,2,1
368.6609123156358,3.50298220713686,68.73099002703393,0,6,3,1,1
305.35663854494715,2.647101309308417,120.53342269960146,1,5,4,3,1
369.4089992898308,4.443807672794522,118.7823586855462,4,7,2,2,1
457.3631749859772,1.4217514185869045,129.9119849643042,1,3,4,3,1
247.34847005889398,3.6175079693159216,89.15729379594059,2,3,3,2,1
363.29696741468763,2.2079540558249775,97.62175099418036,2,9,1,1,1
279.9879185060827,2.4037177343372536,122.4256186499327,1,3,3,4,1
469.50466289248425,2.6376287266725593,93.42181811206927,3,5,5,0,1
197.68130952162252,2.878360594640016,64.96297676629362,1,5,5,3,1
294.10781527284115,2.325656435317063,66.54371490416416,0,10,4,1,1
387.7211875064521,2.8220697747557897,87.15664861321217,5,5,4,0,1
506.55240292343404,4.867177086343277,41.28315734161344,1,8,1,1,1
343.42497389270125,3.9781745284228274,75.70223253907422,1,10,5,2,1
294.4800473306802,3.803731888745345,112.89641354690761,1,2,4,1,1
538.115706944059,1.8166907109641939,14.262384465041563,1,1,3,1,1
205.1986099583756,1.1661387576575135,126.03446305383545,1,7,6,0,1
130.1194043379918,3.9329508373566293,113.67122656109478,0,2,6,3,1
394.00144500533327,3.814070188794691,66.2070615250857,2,2,6,0,1
299.7945775647389,4.709006013626473,96.30172483615429,2,3,8,2,1
247.87671828692868,1.5940290610461556,80.09443180718979,1,3,3,1,1
420.8356447299353,2.1556770169594794,116.89971105316049,3,4,2,0,1
374.38007137711986,0.040773756211848866,109.48049428309824,1,2,7,1,1
293.59213692632716,1.9112933409086907,37.997878304509726,0,6,9,0,1
221.96956013291057,3.994855765869171,97.6178724039253,3,3,2,1,1
437.24573282801447,1.800256931157703,73.83116439070257,3,4,5,0,1
415.0201177958661,3.4607196928012356,82.484977115543,0,6,5,2,1
340.0824136220617,2.214245341003283,58.154842970905534,1,3,3,2,1
534.6636996047666,2.986085542332341,132.44411207362506,2,7,8,0,1
242.99152336738473,0.778462915276499,111.20185459707727,1,2,4,0,1
197.4474829075261,2.6278141744508514,57.80686508081098,0,3,4,2,1
280.80919301187555,-1.9867039563510849,39.96168179269302,0,6,4,2,1
345.4413983644502,2.219655762757023,68.42982107066456,2,2,7,1,1
374.33394493226916,0.054290134427289694,93.03507938273917,3,8,6,1,1
325.876394214367,4.308991774820224,87.20617531838668,0,4,2,1,1
385.20553965142966,3.6661110291467667,117.5939847430473,0,4,4,1,1
224.84605758095557,3.2000064729491218,103.69759166542556,1,3,2,1,1
494.3764604073259,4.7815093407390705,109.0870707725872,3,4,5,0,1
341.7848821607431,1.076625218762744,89.80566201831311,0,5,3,0,1
461.7295831588128,5.1210447968733375,38.32103809367029,5,9,8,0,1
384.27253463777043,3.8982873463905774,74.12904406559295,1,2,4,4,1
395.6753219153784,2.145167069171581,111.80269219725997,1,2,6,0,1
406.9767280232204,4.2034302207744165,78.45431214426061,3,1,5,3,1
394.7708560017315,0.8405597313825486,95.09271105871241,1,6,5,0,1
414.2722759867544,1.2632287577084897,70.43755054261601,0,5,4,0,1
482.91525301324316,1.5871154151404494,49.105644543744646,1,1,4,2,1
369.652116970147,1.7065334379039772,76.2996780786167,1,5,5,4,1
420.9003757588512,0.9151635358596208,89.27142329097961,1,4,4,3,1
341.02643057127733,4.334624600642988,60.32936841615669,2,1,1,1,1
494.01172154494725,2.1117183994452526,72.92866265429994,1,2,2,0,1
282.360769794073,3.028757452535319,51.81610274042052,0,6,8,3,1
530.0940432910816,1.644472950379479,113.57734752692288,2,6,8,2,1
345.9842049355657,-0.23090495082277585,71.16632727235898,1,3,6,3,1
206.92248978819518,2.9050860375871332,123.5826663537855,2,5,4,4,1
362.8104414910789,-0.36838246312966527,125.86243551622725,2,6,2,1,1
281.89483425251194,2.3970489308717973,77.56862105834769,1,1,4,0,1
434.0643548988724,0.4475274417507844,49.74653802357951,1,6,5,1,1
284.7376020697609,5.480913998846212,17.423063667999884,0,5,9,3,1
305.381656678522,3.8670440832620825,35.83888780919625,2,8,7,2,1
161.0459269054469,2.6586306869072205,38.784955253040195,1,7,5,3,1
304.7693680750923,4.395560016482003,121.35408882384513,4,5,6,2,1
107.61206733710432,1.2305260338013961,83.47473761680838,1,3,4,2,0
191.60971765142767,3.315219068005139,91.68813572275964,3,1,2,3,1
426.04146561442974,2.7997156505780705,13.387369731946222,1,6,5,1,1
428.5800158650832,2.896030122000505,44.06100712348215,2,3,4,1,1
392.5457561784965,4.408530250160152,106.6123932933886,2,1,3,3,1
253.3023856870787,3.5987381541697037,88.60322337147758,4,5,2,0,1
345.228864385802,2.933085494237535,75.58384163943208,1,2,8,3,1
349.63974609094316,0.017668845657555998,96.94527075800367,0,6,2,1,1
234.1635310807457,1.0599305570808044,129.07393418407446,3,2,5,2,1
500.33983017671505,2.3159365996064136,73.36872609388848,6,4,5,3,1
437.73622905756713,2.640058561414977,82.08109407974209,1,2,3,1,1
327.90358261703363,0.8046944129891143,85.77790756193916,0,3,4,0,1
352.6885838994531,6.1175150133676315,151.76328905821978,1,2,4,1,1
370.83828079475524,4.7745910828803595,17.019312067429233,1,3,4,0,1
145.82651315757093,3.403177480588725,100.49669044366424,0,1,6,3,1
325.2822617479403,2.6080552919256172,76.55593253722809,1,5,8,2,1
281.80157520022016,2.1816865451482723,97.00315178552539,1,1,0,3,1
249.83799901050844,1.0721223099666466,60.27882338015827,4,5,4,4,1
321.8899707114045,2.616220777778294,78.5310490742465,4,4,5,2,1
529.7686526849523,2.886628810214126,101.34231738396485,2,4,1,1,1
414.084286126701,0.6373591367775635,173.38730603131523,0,2,1,0,1
292.8821010217203,3.0012646258673463,104.24108568206213,1,5,3,1,1
407.25827813561585,2.267111426762877,54.55803205908474,1,3,4,2,1
489.9355436586002,-0.3617113368160867,67.28720953931891,2,5,4,1,1
442.4633682912769,1.209422483830747,66.39757674848438,0,2,3,1,1
355.9630369920174,1.8795916998675337,26.13070482109955,5,8,5,1,1
285.3063222294426,5.331531486010285,70.09729424895689,2,7,4,1,1
419.822331361359,3.3348296868006373,101.98487245465235,2,6,6,0,1
389.34853854217494,0.49677764635016297,41.77303642769615,1,9,1,0,1
439.5193220027732,3.2290544341264553,111.45447953151778,1,4,4,1,1
413.51718016819694,0.17904401659245162,94.63324463253015,0,4,5,0,1
454.95527153193353,4.1240365808306105,57.973000340868865,3,5,4,3,1
296.4764788439432,1.7933130222731821,75.75411087986458,4,9,6,0,1
481.73940656343257,2.359545716891244,127.94965422923099,2,2,4,0,1
369.75996046923996,4.488694971313285,102.00643440517598,1,1,3,0,1
557.5260872625265,0.5692546471236251,80.26350964694443,3,3,2,2,1
281.0812181910432,0.40432272233051325,72.86950049117047,1,5,3,2,1
523.5963803165249,1.6246010104809927,82.29827211354979,2,4,3,3,1
369.7910783462648,4.057568276528975,64.6470932617309,1,3,5,2,1
284.85819963855516,0.22098088678473626,16.857514828429558,0,4,4,0,1
301.61141659456786,-1.748233397165853,141.26533731604192,0,1,3,3,1
317.965269180568,1.8232617123865018,84.65974997598204,3,2,4,1,1
392.41659464019165,3.3276111998663804,91.94441795367611,2,2,6,3,1
402.28354880354993,4.300392624608244,78.26276750369274,0,5,3,2,1
292.6299996061421,1.8052579568719014,57.94649597826236,3,3,3,4,1
347.56454077390174,1.8828600893259964,74.42226557153688,1,10,3,0,1
564.2270358611863,4.230851101383621,32.018157134170664,1,4,5,1,1
522.7543170100712,-0.30461254954313066,148.31259494159912,1,4,5,3,1
393.6323669674032,1.9172188372254861,42.96464004732812,1,4,4,0,1
353.80034781682,2.7856358348875867,49.041011484584615,2,4,4,3,1
362.0031326718261,3.1738280819275513,66.79222386840799,0,4,3,0,1
411.35179727304165,1.7352899602136762,118.64227174557132,0,4,7,0,1
247.72074348015946,2.5516615175587622,80.43526997787963,1,6,3,2,1
324.2623462576655,-1.2324910301194842,42.91592611908613,1,1,7,2,1
183.14159261224106,1.5126273814992275,117.63015082272018,1,5,2,0,1
389.9223122605279,3.1802630688317013,101.93001880356444,1,2,7,2,1
414.7195939702741,1.0265589486179807,96.15304871649357,3,6,4,0,1
301.68135377006263,2.588476332384396,101.47202723512521,2,6,5,1,1
507.39867632900325,3.170308751204047,151.83085701747353,2,2,4,2,1
227.4234336997659,1.9861761987133526,145.55284685108336,0,5,5,2,1
203.56251197901798,2.7556956564948565,59.398539709901144,0,4,7,4,1
372.4451818559972,1.0559011520730817,128.71654978433457,2,2,6,2,1
454.7098302612155,2.19008308045593,91.49504569276701,0,5,2,1,1
518.3927691457868,3.415324254383834,94.97287448413249,2,4,5,0,1
304.111573713106,2.7354594414526514,29.23187505070014,3,4,3,3,1
457.86808334312957,1.6202030956540967,74.88842703835412,3,4,3,1,1
346.1491530499293,2.8363246064361896,55.61529228990305,1,4,8,4,1
332.73727000591805,3.571914685954927,104.84176444679927,2,4,5,3,1
438.3659937486672,-0.574911917866217,112.13241501208415,1,3,3,4,1
415.232287841342,4.2386110974338465,17.765409469510658,3,3,3,2,1
192.36078430157505,1.995617891978392,79.33895407987188,2,4,3,1,1
497.65403497258956,3.1382348998603455,113.65584514382756,1,3,4,0,1
488.0091354147452,4.2958703854678415,74.39963113059665,2,4,3,1,1
287.44372984904703,0.44248945415430097,101.87190935007094,0,2,6,1,1
389.5803533437409,1.43583849635868,90.53496402881252,1,6,3,3,1
399.4030186282739,2.067176956186443,90.24980695857879,0,3,6,2,1
376.0673765823907,1.3243697183133576,71.86055065795108,0,3,4,1,1
294.969484615458,5.102404863755213,43.50257587592871,2,1,5,1,1
282.83766320619486,1.214841859259811,46.354095577249176,3,2,10,0,1
347.44459290085547,1.6666798307697002,101.28057543365952,2,4,4,4,1
467.2729019259365,2.806583547404465,80.58374766556649,2,3,3,3,1
404.3600154594432,0.6967757108858668,75.84463266178325,0,6,4,1,1
312.9385667913894,1.9064789323656042,67.28329873032942,1,4,0,4,1
427.16987106483447,2.9761798918752627,70.84433463557744,0,3,5,0,1
65.14573793699248,2.000709393426233,111.40735383464418,1,1,6,2,0
464.87657003721034,2.3599197116500776,69.94267754395919,3,5,3,0,1
176.02862212219003,1.7060018313274437,39.76805860095294,1,4,5,2,1
313.7559058596868,0.22829453622884976,102.3095532662052,0,3,6,0,1
238.03301053738562,2.982389817008858,73.85370008405849,1,3,4,1,1
220.53185242790943,5.132399607470862,80.9418759659833,0,3,3,2,1
466.08267873785195,2.527602446175157,128.2273491919853,0,4,3,3,1
303.2298798688109,2.8378961758713244,79.38318327948478,1,5,3,1,1
384.6503881730716,3.5390841326752893,88.67551019356176,0,6,4,3,1
345.3079421120816,0.5960042551799511,44.63229526105024,2,6,5,3,1
397.70408272231214,5.053771987194408,73.4099164294712,0,3,3,3,1
357.68218910602553,2.803493194634203,98.28578135625804,4,2,2,3,1
221.70077758114303,4.947785348633664,33.33878798476273,1,1,5,0,1
449.626681944714,1.4004505067140158,86.02535279347128,3,6,6,0,1
300.62434168386875,5.227092883836737,83.0237321793442,0,5,3,2,1
194.34181013402488,3.662733241052175,81.23862366762319,3,3,7,2,1
307.1884839034087,3.329560128778538,111.1147669597473,1,6,5,3,1
500.0759790634311,2.851036681529722,90.03315544545565,2,4,2,0,1
435.0221742113493,2.127207072888326,124.34215695069332,3,3,6,1,1
315.1347865592141,4.300797487710809,50.19231453217891,2,6,6,1,1
315.07422956815714,2.7105398047720706,84.07773701655044,0,1,3,0,1
317.83649487826176,-0.4506045553807283,82.53400359169842,1,3,7,0,1
557.6747983560841,0.8242203074394965,47.922365187347594,2,3,6,3,1
388.19354522315535,2.221231371710879,108.68885006274039,2,5,5,2,1
393.00416471910694,2.9649984747483327,149.74019917558454,1,2,4,1,1
453.02834540318423,2.415117266650156,79.48981776548507,0,6,3,0,1
373.87891590265133,4.328456184690495,95.150632648213,2,7,4,2,1
324.0957854179297,-0.42665279605793716,82.53555427445981,3,4,6,2,1
330.3650150915022,2.71538190475774,58.592459902784725,5,3,6,2,1
342.8398740585936,-0.2269688380807322,25.377191665939513,1,4,3,2,1
346.2777763490158,3.6395684432262527,58.826795507139046,1,2,5,1,1
422.762954363698,2.3583119283369958,38.24124857144806,1,6,9,0,1
355.19458858072994,3.129414958036177,131.12306234177353,1,1,8,0,1
423.2640077215579,1.204175559115351,76.54670918230282,4,3,6,4,1
341.92834198914176,4.419197397486627,69.62242012858488,1,3,4,1,1
357.8635190316091,4.062586996088277,106.67461474363418,3,4,6,1,1
150.17993154678925,3.3753164545178316,46.34746691432336,0,5,5,3,1
441.63276747024815,2.305724129704839,56.99407885986343,1,2,5,3,1
384.6488475897993,3.369785927942698,82.04216807745863,1,9,2,4,1
449.8010109859652,1.4396611480189767,110.86306974270443,1,6,3,2,1
60.3744621806311,3.783333488531068,95.05055135506365,1,8,4,0,0
558.8374704780728,4.974221341485881,87.44975427547647,3,2,2,1,1
336.0410371844826,4.105915839968779,82.3435320570805,0,11,6,1,1
460.81828167375164,1.4055962952888859,92.00707566580326,3,9,6,1,1
246.00940728744692,3.0421259759096544,86.04958715387764,2,4,2,0,1
411.27739050625695,0.5602876843620284,49.10083175669193,1,5,6,1,1
244.65844368263438,3.3585854667635138,81.38237664899454,3,5,2,0,1
287.62310393041946,3.1759051192938084,47.789340232467424,1,11,2,2,1
541.4031353866786,-0.304724509298246,82.43247628702471,2,4,5,1,1
330.93175992366537,0.7573242341314543,65.58056175535276,1,2,4,1,1
371.7432873179723,2.0752916548843494,156.18144868348583,0,6,3,3,1
437.0067730688754,2.0487103792887607,78.80316848744864,1,4,5,1,1
399.56818879726046,0.6857845968717919,37.872813012152335,1,3,5,0,1
365.04189051435765,3.0834680940282757,75.97459367969226,0,2,5,2,1
386.4961002466225,2.877210413410768,95.58076236913664,1,2,3,1,1
590.3415585238275,2.208596302032221,130.20091838457571,1,1,2,3,1
344.23812029664145,1.3663127497624556,62.316428001838446,3,3,9,0,1
370.10990467149674,4.073060689624845,32.5271607792908,1,2,7,0,1
455.0654396007612,4.983110669632443,104.50511034292944,1,2,5,4,1
460.5525932957984,1.7746577742301943,38.582038823010464,1,7,7,1,1
468.703030556038,1.5817496242677689,66.91533675477545,1,5,5,0,1
413.8730222029185,3.2368114981179943,72.27138543467018,1,5,7,1,1
235.69950872695165,1.9629559303795205,77.91099640099675,3,6,7,2,1
513.3431532301096,2.2909041990051486,100.67493371223007,3,2,3,0,1
235.3654606981312,3.609479727587007,59.49097153140837,1,7,3,1,1
380.2635465239033,-0.3640341312609392,71.78812243499718,2,3,3,1,1
274.57241499806423,4.4774534872790035,79.57188941151834,2,0,7,1,1
343.58616534070075,2.609020786494012,84.48793872556364,5,9,5,2,1
382.87624103034807,1.8827602831567296,82.93481524123769,2,4,5,3,1
382.1357215450273,2.3661487686678266,93.0801732566774,2,4,2,2,1
392.1920754235285,2.443644032530778,105.31518528925211,2,4,9,0,1
511.3711269058647,-0.09680195516738799,91.77902346952904,2,2,7,0,1
395.35343015139796,4.742407341179854,93.60756570527656,4,2,3,1,1
325.5843364709351,2.561988448405928,32.53330499760567,1,4,6,1,1
446.40871682883574,3.1645031956710628,81.50683097497041,1,10,5,3,1
468.94704889246407,3.927324655861064,94.38522644004826,0,5,1,0,1
227.23921848630076,0.9682563136595497,101.8682358371135,6,1,8,1,1
409.7400069849858,3.2102078485528427,59.229476772986175,0,4,2,1,1
420.1172742310898,2.0985383636518096,60.228821753340654,3,3,5,0,1
320.2436496640008,3.7701561628247404,62.77697974149205,1,7,8,1,1
487.57068133116195,-0.690841130527243,96.0924169967403,1,4,2,3,1
334.9944412967473,2.3513585496380967,111.01643164772625,0,3,2,0,1
362.5576453471542,1.5957690163240577,67.77619678125195,1,3,5,1,1
332.69281757161303,3.148394425951233,107.23886940881147,1,3,4,2,1
351.5579047581468,3.205066281052303,83.70439427493783,1,2,3,3,1
240.3724913104798,1.4385611577669608,76.27142668512691,2,1,6,3,1
205.99491174057056,1.4317392037359347,73.65847310546093,3,4,3,0,1
509.45050632249723,2.3340019471640057,102.3983409380647,0,4,10,0,1
265.30386516816725,1.1550366590271879,89.7673345036121,2,5,4,0,1
250.86076505436927,3.7629755431781904,148.2747628294291,2,2,4,0,1
134.66098863962853,1.9461891993288307,54.433260710080276,2,5,2,0,1
286.10382523104977,-1.860482328982462,95.54305106089927,1,1,4,1,1
217.69102065925017,1.9377669150672907,64.12396970565462,1,3,4,3,1
514.2015160136369,0.9421842687340414,53.92139039034069,0,3,6,1,1
450.9817089342634,0.0530862768085818,79.67398588895084,3,5,2,2,1
281.18496548222765,0.6438600426661414,84.12057438221107,1,3,5,3,1
575.2435805344309,2.664112707749455,167.54520665180277,1,4,5,2,1
448.1765486991594,4.492961242372347,74.47562552950394,4,5,3,1,1
317.51686164913775,2.96977671079747,46.094638115459496,2,5,5,0,1
100.05942851264268,1.5902449176763904,88.19032152483157,6,5,6,0,1
579.0942572590742,3.183856292756054,17.760798873608948,1,4,5,1,1
211.0427533236404,1.8113645346715124,77.24129652187203,1,3,6,1,1
185.46012530431082,1.4580994462552832,80.48075846885482,2,5,3,2,1
452.257043200964,0.7684559976505234,103.83801148835634,2,6,5,2,1
593.9752406339273,-0.1277432101275786,109.20866748283541,1,8,2,1,1
488.4272818510518,1.915114440160832,64.89291143276847,2,5,4,1,1
406.390912005236,2.7370802348801977,75.48157956110201,3,2,8,3,1
409.4754341665286,2.3550644949776656,57.01637508167987,2,0,0,2,1
435.34155587803076,1.876049608078962,46.158123355769185,0,3,4,0,1
425.8928589786765,1.0813809089548283,89.29684338141904,1,3,5,3,1
378.1191423969376,3.4123692875274525,41.792433542102025,1,9,4,1,1
360.42011039518763,0.5243021200801226,67.5611929828441,1,2,5,2,1
343.7406872100478,3.664041870765213,50.14478120302287,0,5,9,1,1
274.60354111333237,0.996674471609913,96.49049558870779,1,5,4,1,1
321.9324923133226,1.3713471439704477,134.04290297799463,2,3,3,2,1
180.70431858046146,0.29982221407648435,40.95236051590006,1,1,2,1,1
340.166037320525,1.747896779671545,24.409445513072924,1,4,3,1,1
251.14088928490827,3.9629686877169683,76.25339343949798,1,3,5,2,1
239.6410682784229,3.2734421326659344,80.47093387873275,2,11,6,1,1
367.98941511534787,3.9676331680420525,86.55977920271893,0,3,8,1,1
489.2002286344599,3.2832138189009035,66.61038454296965,0,4,8,2,1
441.8316606002313,0.8444952572044462,73.98082103523704,0,2,1,2,1
192.9499396376823,2.003816163508664,91.02531231621806,2,2,4,0,1
251.03718634296627,1.329701306323806,111.21292677934517,1,5,6,1,1
444.0771187988216,4.49586235605856,21.348536890451513,2,4,7,2,1
251.75126064616904,0.7048170303605326,68.93181682905613,0,3,2,1,1
327.53668500029755,3.8405465340836664,86.4142638182319,1,4,2,0,1
405.0052099024552,3.839430805163154,52.46071686167792,2,4,3,2,1
253.16555451363647,5.244430302574131,131.93508895301898,3,5,4,0,1
360.537550614596,1.885470111055754,60.93770359313789,3,2,5,0,1
216.59745050817955,3.5684832393702433,78.76121938978152,2,7,6,1,1
289.86323560487864,5.9224777548082645,96.68066290526872,0,8,3,3,1
381.9781934142537,1.573537484599455,62.261456335943166,1,4,1,0,1
190.70062664683306,0.19743962870146037,24.602808565867484,3,5,5,0,1
394.04747379603987,-0.3200150508616453,67.140364192504,2,1,2,2,1
348.03622010733187,3.5690680432919972,110.88321667781122,0,7,2,0,1
405.2489954417148,-0.3247253120878755,69.89314619644584,2,3,2,3,1
372.39141340646614,1.9415214205931157,54.60697095623064,4,6,4,2,1
486.4140429973844,3.155969780558441,107.77016628508164,3,2,2,1,1
362.52245026479073,2.777763305244871,70.07675311930842,1,5,5,1,1
307.0594458874747,3.1381672962762583,64.69517559049348,3,2,3,2,1
362.2297503032284,2.833434783701281,84.48368268989928,0,4,5,1,1
404.3298029036388,4.41829871997009,103.12250628856361,3,6,2,0,1
354.88600703257043,1.0715254288918046,151.45140595197637,1,6,2,1,1
354.0591691203882,1.4845072923122031,104.8170832297227,1,6,4,0,1
279.80083121932444,1.341010832093764,114.79519899165032,4,6,4,1,1
